trial_type,workspace,trial_name,agent_name,model,milestone_id,milestone_order,grading_status
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M011,8,graded
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M016.1,9,graded
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M017,10,graded
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M018,11,graded
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M019,12,graded
e2e,dubbo,_codex_gpt-5.4_run_002,codex,gpt-5.4,M025,13,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M003.1,1,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M004,2,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M003.2,3,non_graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M001.1,4,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M003.3,5,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M001.2,6,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M006,7,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M011,8,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M016.1,9,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M017,10,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M018,11,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M019,12,graded
e2e,dubbo,_codex_gpt-5.5_run_002,codex,gpt-5.5,M025,13,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M003.1,1,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M004,2,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M003.2,3,non_graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M001.1,4,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M003.3,5,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M001.2,6,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M006,7,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M011,8,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M016.1,9,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M017,10,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M018,11,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M019,12,graded
e2e,dubbo,_codex_gpt-5.6-sol_run_002,codex,gpt-5.6-sol,M025,13,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M003.1,1,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M004,2,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M003.2,3,non_graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M001.1,4,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M003.3,5,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M001.2,6,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M006,7,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M011,8,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M016.1,9,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M017,10,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M019,11,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M025,12,graded
e2e,dubbo,_gemini-cli_gemini-3-flash_run_002,gemini-cli,gemini-3-flash,M018,13,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M003.1,1,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M004,2,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M003.2,3,non_graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M001.1,4,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M003.3,5,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M001.2,6,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M006,7,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M011,8,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M016.1,9,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M017,10,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M018,11,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M019,12,graded
e2e,dubbo,_gemini-cli_gemini-3-pro_run_002,gemini-cli,gemini-3-pro,M025,13,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M003.1,1,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M004,2,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M006,3,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M001.1,4,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M003.2,5,non_graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M001.2,6,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M003.3,7,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M011,8,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M016.1,9,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M017,10,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M018,11,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M019,12,graded
e2e,dubbo,_gemini-cli_gemini-3.1-pro_run_002,gemini-cli,gemini-3.1-pro,M025,13,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M003.1,1,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M004,2,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M003.2,3,non_graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M006,4,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M003.3,5,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M001.1,6,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M011,7,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M001.2,8,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M016.1,9,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M017,10,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M018,11,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M019,12,graded
e2e,dubbo,_gemini-cli_gemini-3.5-flash_run_002,gemini-cli,gemini-3.5-flash,M025,13,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M003.1,1,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M016.1,2,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M004,3,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M006,4,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M003.2,5,non_graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M011,6,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M003.3,7,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M001.1,8,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M017,9,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M018,10,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M019,11,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M025,12,graded
e2e,dubbo,_openhands_gemini-3-flash_run_002,openhands,gemini-3-flash,M001.2,13,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M003.1,1,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M004,2,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M003.2,3,non_graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M001.1,4,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M001.2,5,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M003.3,6,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M006,7,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M011,8,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M016.1,9,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M017,10,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M018,11,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M019,12,graded
e2e,dubbo,_openhands_glm-5_run_002,openhands,glm-5,M025,13,graded
e2e,dubbo,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M003.1,1,graded
e2e,dubbo,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M003.2,2,non_graded
e2e,dubbo,_openhands_gpt-5.3-codex_run_002,openhands,gpt-5.3-codex,M003.3,3,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M003.1,1,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M004,2,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M003.2,3,non_graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M001.1,4,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M003.3,5,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M001.2,6,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M006,7,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M011,8,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M016.1,9,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M017,10,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M018,11,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M019,12,graded
e2e,dubbo,_openhands_kimi-k2.5_run_002,openhands,kimi-k2.5,M025,13,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M011,1,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M004,2,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M003.1,3,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M003.2,4,non_graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M001.1,5,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M003.3,6,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M001.2,7,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M006,8,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M016.1,9,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M017,10,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M018,11,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M019,12,graded
e2e,dubbo,_openhands_kimi-k2.6_run_002,openhands,kimi-k2.6,M025,13,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M003.1,1,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M004,2,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M006,3,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M003.2,4,non_graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M011,5,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M001.1,6,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M003.3,7,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M001.2,8,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M016.1,9,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M017,10,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M025,11,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M019,12,graded
e2e,dubbo,_openhands_minimax-m2.5_run_002,openhands,minimax-m2.5,M018,13,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M003.1,1,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M004,2,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M006,3,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M016.1,4,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M011,5,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M025,6,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M018,7,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M017,8,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M019,9,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M001.1,10,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M003.2,11,non_graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M001.2,12,graded
e2e,dubbo,_openhands_opus-4.6_run_002,openhands,claude-opus-4-6,M003.3,13,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_119407d_1_sub-01,2,non_graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_2924d0c_1,3,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_292bc54_1,4,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_5f5da48_1_sub-01,5,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_a6e0be3_1_sub-01,6,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,maintenance_fixes_1_sub-02,7,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_5f5da48_1_sub-02,8,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_8c6595c_1,9,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_a6e0be3_1_sub-02,10,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_deepseek-v4-pro_run_002,claude-code,deepseek-v4-pro,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_119407d_1_sub-01,2,non_graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_2924d0c_1,3,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,maintenance_fixes_1_sub-02,4,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_292bc54_1,5,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_5f5da48_1_sub-01,6,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_a6e0be3_1_sub-01,7,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_5f5da48_1_sub-02,8,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_8c6595c_1,9,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_a6e0be3_1_sub-02,10,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_fable-5-with-leak_run_002,claude-code,claude-fable-5-with-leak,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_119407d_1_sub-01,2,non_graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_2924d0c_1,3,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,maintenance_fixes_1_sub-02,4,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_292bc54_1,5,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_5f5da48_1_sub-01,6,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_a6e0be3_1_sub-01,7,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_5f5da48_1_sub-02,8,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_8c6595c_1,9,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_a6e0be3_1_sub-02,10,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_glm-5.1_refine_run_002,claude-code,glm-5.1,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_292bc54_1,2,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,maintenance_fixes_1_sub-02,3,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_5f5da48_1_sub-01,4,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_a6e0be3_1_sub-01,5,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_5f5da48_1_sub-02,6,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_2924d0c_1,7,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_a6e0be3_1_sub-02,8,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_8c6595c_1,9,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_119407d_1_sub-01,10,non_graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_glm-5.2-1m_run_002,claude-code,glm-5.2-1m,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_292bc54_1,2,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,maintenance_fixes_1_sub-02,3,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_119407d_1_sub-01,4,non_graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_2924d0c_1,5,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_5f5da48_1_sub-01,6,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_a6e0be3_1_sub-01,7,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_5f5da48_1_sub-02,8,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_a6e0be3_1_sub-02,9,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_8c6595c_1,10,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_glm-5.2_run_002,claude-code,glm-5.2,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_a6e0be3_1_sub-01,2,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,maintenance_fixes_1_sub-02,3,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_8c6595c_1,4,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_119407d_1_sub-01,5,non_graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_2924d0c_1,6,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_292bc54_1,7,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_5f5da48_1_sub-01,8,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_a6e0be3_1_sub-02,9,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_5f5da48_1_sub-02,10,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_119407d_1_sub-02,11,graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,maintenance_style_1,12,non_graded
e2e,ripgrep,_claude-code_glm-5.3_run_003,claude-code,glm-5.3,milestone_seed_b610d1c_1,13,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,maintenance_fixes_1_sub-01,1,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_119407d_1_sub-01,2,non_graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_2924d0c_1,3,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,maintenance_fixes_1_sub-02,4,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_292bc54_1,5,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_5f5da48_1_sub-01,6,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_a6e0be3_1_sub-01,7,graded
e2e,ripgrep,_claude-code_glm-5_refine_run_002,claude-code,glm-5,milestone_seed_5f5da48_1_sub-02,8,graded
